Date,Site ID,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,STATE_CODE,STATE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,POC
07/08/2018,170314007,11.4,ug/m3 LC,48,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
07/08/2018,170314201,7.9,ug/m3 LC,33,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
07/08/2018,170316005,13.4,ug/m3 LC,54,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
08/08/2018,170310022,10,ug/m3 LC,42,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
08/08/2018,170310057,9.5,ug/m3 LC,40,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
08/08/2018,170310076,10.4,ug/m3 LC,43,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
08/08/2018,170314007,8.6,ug/m3 LC,36,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
08/08/2018,170314201,5.3,ug/m3 LC,22,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
08/08/2018,170316005,12.5,ug/m3 LC,52,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
09/08/2018,170310052,11.3,ug/m3 LC,47,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
09/08/2018,170310057,7.7,ug/m3 LC,32,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
09/08/2018,170310076,9.2,ug/m3 LC,38,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
09/08/2018,170311016,12.9,ug/m3 LC,53,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
09/08/2018,170313103,20.4,ug/m3 LC,68,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
09/08/2018,170314007,11.5,ug/m3 LC,48,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
09/08/2018,170314201,8.6,ug/m3 LC,36,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
09/08/2018,170314201,9.5,ug/m3 LC,40,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
09/08/2018,170316005,13.4,ug/m3 LC,54,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
10/08/2018,170310022,10.7,ug/m3 LC,45,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
10/08/2018,170310057,9.2,ug/m3 LC,38,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
10/08/2018,170310076,10.7,ug/m3 LC,45,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
10/08/2018,170314007,10.3,ug/m3 LC,43,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
10/08/2018,170314201,9.8,ug/m3 LC,41,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
10/08/2018,170316005,13.5,ug/m3 LC,54,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
11/08/2018,170310057,10.3,ug/m3 LC,43,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
11/08/2018,170310076,8.9,ug/m3 LC,37,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
11/08/2018,170313301,13.1,ug/m3 LC,53,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,2
11/08/2018,170314007,13.9,ug/m3 LC,55,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
11/08/2018,170314201,11.3,ug/m3 LC,47,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
11/08/2018,170316005,11,ug/m3 LC,46,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
12/08/2018,170310001,15.2,ug/m3 LC,58,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
12/08/2018,170310022,12.5,ug/m3 LC,52,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
12/08/2018,170310052,16.9,ug/m3 LC,61,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
12/08/2018,170310057,15.9,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
12/08/2018,170310057,15.7,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
12/08/2018,170310076,16.8,ug/m3 LC,61,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
12/08/2018,170311016,19.1,ug/m3 LC,66,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
12/08/2018,170313103,18,ug/m3 LC,63,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
12/08/2018,170313301,19.1,ug/m3 LC,66,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,2
12/08/2018,170314007,20.1,ug/m3 LC,68,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
12/08/2018,170314201,14.3,ug/m3 LC,56,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
12/08/2018,170314201,14.2,ug/m3 LC,55,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
12/08/2018,170316005,17.1,ug/m3 LC,62,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
12/08/2018,170316005,13.7,ug/m3 LC,54,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
13/08/2018,170310001,16.6,ug/m3 LC,60,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
13/08/2018,170310057,16.9,ug/m3 LC,61,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
13/08/2018,170314007,16.4,ug/m3 LC,60,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
13/08/2018,170314201,14.4,ug/m3 LC,56,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
13/08/2018,170316005,16.9,ug/m3 LC,61,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
14/08/2018,170310001,13.4,ug/m3 LC,54,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
14/08/2018,170310022,18.6,ug/m3 LC,65,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
14/08/2018,170310057,18.6,ug/m3 LC,65,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
14/08/2018,170310076,20.1,ug/m3 LC,68,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
14/08/2018,170314007,25.7,ug/m3 LC,80,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
14/08/2018,170314201,22.6,ug/m3 LC,73,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
14/08/2018,170316005,17.9,ug/m3 LC,63,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
15/08/2018,170310001,14.9,ug/m3 LC,57,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
15/08/2018,170310052,18.9,ug/m3 LC,65,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
15/08/2018,170310057,17.8,ug/m3 LC,63,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
15/08/2018,170310076,20.6,ug/m3 LC,69,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
15/08/2018,170311016,23.1,ug/m3 LC,74,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
15/08/2018,170313103,19.1,ug/m3 LC,66,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
15/08/2018,170313301,17.4,ug/m3 LC,62,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,2
15/08/2018,170314007,22,ug/m3 LC,72,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
15/08/2018,170314201,19.2,ug/m3 LC,66,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
15/08/2018,170314201,19.1,ug/m3 LC,66,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
15/08/2018,170316005,21.1,ug/m3 LC,70,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
16/08/2018,170310001,14.6,ug/m3 LC,56,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
16/08/2018,170310057,11.4,ug/m3 LC,48,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
16/08/2018,170310076,17.6,ug/m3 LC,63,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
16/08/2018,170314007,14.9,ug/m3 LC,57,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
16/08/2018,170314201,9.7,ug/m3 LC,40,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
16/08/2018,170316005,13.6,ug/m3 LC,54,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
17/08/2018,170310057,9.2,ug/m3 LC,38,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
17/08/2018,170310076,13.8,ug/m3 LC,55,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
17/08/2018,170314007,6.4,ug/m3 LC,27,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
17/08/2018,170314201,5.9,ug/m3 LC,25,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
17/08/2018,170316005,11,ug/m3 LC,46,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
18/08/2018,170310001,12.8,ug/m3 LC,52,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
18/08/2018,170310022,12.8,ug/m3 LC,52,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
18/08/2018,170310022,13.3,ug/m3 LC,54,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
18/08/2018,170310052,12.6,ug/m3 LC,52,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
18/08/2018,170310057,12.6,ug/m3 LC,52,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
18/08/2018,170310057,14.1,ug/m3 LC,55,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
18/08/2018,170310076,18.5,ug/m3 LC,64,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
18/08/2018,170311016,12.8,ug/m3 LC,52,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
18/08/2018,170313103,16.2,ug/m3 LC,60,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
18/08/2018,170313301,11.9,ug/m3 LC,50,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
18/08/2018,170314007,12.5,ug/m3 LC,52,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
18/08/2018,170314201,12.5,ug/m3 LC,52,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
18/08/2018,170314201,12.7,ug/m3 LC,52,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
18/08/2018,170316005,14.9,ug/m3 LC,57,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
18/08/2018,170316005,15.5,ug/m3 LC,58,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
19/08/2018,170310057,15.9,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
19/08/2018,170310076,22,ug/m3 LC,72,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
19/08/2018,170314007,14.5,ug/m3 LC,56,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
19/08/2018,170314201,15.7,ug/m3 LC,59,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
19/08/2018,170316005,17.4,ug/m3 LC,62,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
20/08/2018,170310001,12.1,ug/m3 LC,51,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
20/08/2018,170310057,15.9,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
20/08/2018,170310076,19.8,ug/m3 LC,67,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
20/08/2018,170314007,15.3,ug/m3 LC,58,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
20/08/2018,170314201,13.6,ug/m3 LC,54,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
20/08/2018,170316005,16.2,ug/m3 LC,60,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
21/08/2018,170310022,12.2,ug/m3 LC,51,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
21/08/2018,170310052,13.3,ug/m3 LC,54,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
21/08/2018,170310057,14,ug/m3 LC,55,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
21/08/2018,170310076,19.2,ug/m3 LC,66,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
21/08/2018,170311016,12.8,ug/m3 LC,52,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
21/08/2018,170313103,14.6,ug/m3 LC,56,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
21/08/2018,170313301,13,ug/m3 LC,53,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,2
21/08/2018,170314007,14.4,ug/m3 LC,56,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
21/08/2018,170314201,12.4,ug/m3 LC,52,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
21/08/2018,170314201,11,ug/m3 LC,46,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
21/08/2018,170316005,13.2,ug/m3 LC,53,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
22/08/2018,170310022,9.8,ug/m3 LC,41,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
22/08/2018,170310057,9.4,ug/m3 LC,39,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
22/08/2018,170310076,16,ug/m3 LC,59,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
22/08/2018,170314007,12.6,ug/m3 LC,52,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
22/08/2018,170314201,10.7,ug/m3 LC,45,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
22/08/2018,170316005,8.6,ug/m3 LC,36,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
23/08/2018,170310057,10.7,ug/m3 LC,45,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
23/08/2018,170310076,16.8,ug/m3 LC,61,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
23/08/2018,170314007,15.5,ug/m3 LC,58,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
23/08/2018,170314201,12.2,ug/m3 LC,51,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
23/08/2018,170316005,7.9,ug/m3 LC,33,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
24/08/2018,170310001,10.9,ug/m3 LC,45,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
24/08/2018,170310001,9.5,ug/m3 LC,40,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
24/08/2018,170310022,11.8,ug/m3 LC,49,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
24/08/2018,170310052,12.2,ug/m3 LC,51,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
24/08/2018,170310057,12.5,ug/m3 LC,52,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
24/08/2018,170310076,17.4,ug/m3 LC,62,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
24/08/2018,170311016,13.3,ug/m3 LC,54,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
24/08/2018,170311016,14,ug/m3 LC,55,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
24/08/2018,170313103,11.9,ug/m3 LC,50,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
24/08/2018,170313301,8.8,ug/m3 LC,37,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
24/08/2018,170314201,10.2,ug/m3 LC,43,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
24/08/2018,170314201,12.3,ug/m3 LC,51,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
24/08/2018,170316005,15.8,ug/m3 LC,59,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
24/08/2018,170316005,10.8,ug/m3 LC,45,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
25/08/2018,170310057,21.2,ug/m3 LC,70,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
25/08/2018,170310076,27.8,ug/m3 LC,84,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
25/08/2018,170314201,20.8,ug/m3 LC,69,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
25/08/2018,170316005,20.4,ug/m3 LC,68,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
26/08/2018,170310057,21.4,ug/m3 LC,71,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
26/08/2018,170310076,26.5,ug/m3 LC,81,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
26/08/2018,170314201,20.2,ug/m3 LC,68,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
26/08/2018,170316005,21.1,ug/m3 LC,70,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
27/08/2018,170310052,19.9,ug/m3 LC,67,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
27/08/2018,170310057,19.1,ug/m3 LC,66,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
27/08/2018,170310076,25.9,ug/m3 LC,80,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
27/08/2018,170311016,23.5,ug/m3 LC,75,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
27/08/2018,170313103,21.7,ug/m3 LC,71,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
27/08/2018,170313301,18.3,ug/m3 LC,64,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,2
27/08/2018,170314201,19.3,ug/m3 LC,66,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
27/08/2018,170314201,19.3,ug/m3 LC,66,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
27/08/2018,170316005,22.5,ug/m3 LC,73,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
28/08/2018,170310001,12,ug/m3 LC,50,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
28/08/2018,170310057,9.3,ug/m3 LC,39,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
28/08/2018,170310076,8.1,ug/m3 LC,34,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
28/08/2018,170310076,16.5,ug/m3 LC,60,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
28/08/2018,170314201,6.3,ug/m3 LC,26,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
28/08/2018,170316005,12.3,ug/m3 LC,51,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
29/08/2018,170310001,7.2,ug/m3 LC,30,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
29/08/2018,170310022,6.5,ug/m3 LC,27,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
29/08/2018,170310057,4.5,ug/m3 LC,19,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
29/08/2018,170310076,12.7,ug/m3 LC,52,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
29/08/2018,170314201,1.5,ug/m3 LC,6,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
29/08/2018,170316005,6.3,ug/m3 LC,26,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
30/08/2018,170310001,8.1,ug/m3 LC,34,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
30/08/2018,170310022,5.5,ug/m3 LC,23,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
30/08/2018,170310052,5.8,ug/m3 LC,24,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
30/08/2018,170310057,7,ug/m3 LC,29,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
30/08/2018,170310057,4.3,ug/m3 LC,18,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
30/08/2018,170310076,11.6,ug/m3 LC,48,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
30/08/2018,170311016,5.8,ug/m3 LC,24,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,1
30/08/2018,170313103,6.5,ug/m3 LC,27,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
30/08/2018,170313301,11.4,ug/m3 LC,48,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
30/08/2018,170314201,4,ug/m3 LC,17,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
30/08/2018,170314201,3.5,ug/m3 LC,15,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
30/08/2018,170316005,4.8,ug/m3 LC,20,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
30/08/2018,170316005,3.7,ug/m3 LC,15,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
31/08/2018,170310001,11.5,ug/m3 LC,48,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
31/08/2018,170310022,8.4,ug/m3 LC,35,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
31/08/2018,170310057,9.2,ug/m3 LC,38,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
31/08/2018,170310076,17.5,ug/m3 LC,62,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
31/08/2018,170314201,8.8,ug/m3 LC,37,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
31/08/2018,170316005,8.4,ug/m3 LC,35,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
01/09/2018,170310001,7.5,ug/m3 LC,31,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
01/09/2018,170310001,11.7,ug/m3 LC,49,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
01/09/2018,170310057,9.3,ug/m3 LC,39,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
01/09/2018,170310076,15.8,ug/m3 LC,59,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
01/09/2018,170314201,7.4,ug/m3 LC,31,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
01/09/2018,170316005,7.4,ug/m3 LC,31,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
02/09/2018,170310001,11.4,ug/m3 LC,48,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
02/09/2018,170310022,6.5,ug/m3 LC,27,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
02/09/2018,170310052,5.8,ug/m3 LC,24,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
02/09/2018,170310057,6.2,ug/m3 LC,26,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
02/09/2018,170310076,14.1,ug/m3 LC,55,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
02/09/2018,170311016,7.7,ug/m3 LC,32,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,1
02/09/2018,170313103,5.2,ug/m3 LC,22,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
02/09/2018,170313301,5.8,ug/m3 LC,24,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
02/09/2018,170314201,3.9,ug/m3 LC,16,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
02/09/2018,170314201,4.9,ug/m3 LC,20,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
02/09/2018,170316005,7.1,ug/m3 LC,30,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
03/09/2018,170310001,11.6,ug/m3 LC,48,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
03/09/2018,170310057,6.7,ug/m3 LC,28,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
03/09/2018,170310076,14.4,ug/m3 LC,56,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
03/09/2018,170314201,3.3,ug/m3 LC,14,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
03/09/2018,170316005,7.5,ug/m3 LC,31,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
04/09/2018,170310001,11.1,ug/m3 LC,46,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
